지역,소분류명,서비스명,시설명,서비스대상,결제방법,예약상태,URL,서비스개시시작일시,서비스개시종료일시,접수시작일시,접수종료일시,이미지경로,전화번호,서비스이용 시작시간,서비스이용 종료시간,Longitude,Latitude
마포구,풋살장,2023년 월드컵 풋살구장(평일주간),서울월드컵경기장>풋살구장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221219210702560491,2022-12-25 0:00:00,2023-12-31 0:00:00,2022-12-26 9:00:00,2023-12-30 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1671451773579N994P54VIBPA00EGRKPN04QVK,02-2128-2966,8:00,18:00,126.8990037,37.57254029
마포구,풋살장,2023년 월드컵 풋살구장(휴일새벽야간),서울월드컵경기장>풋살구장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221219212212103430,2022-12-25 0:00:00,2023-12-31 0:00:00,2022-12-26 9:00:00,2023-12-30 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16714526037342HZZ2UZ2TIDEAXGWU6Y2F7R4Q,"02-2128-2966, 02-2128-2958(6시 이후)",6:00,22:00,126.8990037,37.57254029
마포구,풋살장,2023년 월드컵 풋살구장(휴일주간),서울월드컵경기장>풋살구장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S221219213134799981,2022-12-25 0:00:00,2023-12-31 0:00:00,2022-12-26 9:00:00,2023-12-30 11:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1671453131745VCED4M5QRR2BWS0HD1MQQZUB9,02-2128-2966,8:00,18:00,126.8990037,37.57254029
마포구,다목적경기장,2023년 서울월드컵경기장 다목적구장(5~11월),서울월드컵경기장>다목적구장," 유아, 제한없음",유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230417111607346658,2023-04-27 0:00:00,2023-11-30 0:00:00,2023-04-27 9:00:00,2023-11-25 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1681698079958G89BRI64VV5TWWMWOZM1W84R1," 02-2128-2966, 02-2128-2000(6시 이후)",16:00,18:00,126.897273,37.56828845
서초구,축구장,인재개발원 축구장 대관,인재개발원>축구장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S151223153002877769,2020-01-01 0:00:00,2023-12-31 0:00:00,2023-11-15 9:00:00,2023-11-19 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=SVC_IMG_FILE_98140,02-3488-2048,7:00,19:00,127.01899,37.47916
광진구,축구장,서울어린이대공원 인조잔디축구장 11월평일(주간),서울어린이대공원 잔디축구장,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231020144554088843,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-23 10:00:00,2023-11-26 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697780930333LUW2UOXSBMOSBNLVOE5VT2HZ7,02-450-9321,6:00,16:00,127.0843848,37.54784801
광진구,축구장,서울어린이대공원 인조잔디축구장 11월평일(야간),서울어린이대공원 잔디축구장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231020150114733771,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-23 10:00:00,2023-11-26 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697781864293BDJ48CPDUB25O9WNHL96MIPEF,02-450-9321,18:00,22:00,127.0843848,37.54784801
광진구,축구장,서울어린이대공원 인조잔디축구장 11월 토일공휴일(주간),서울어린이대공원 잔디축구장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231020151356236614,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-23 10:00:00,2023-11-26 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697782584140D8OIBXIIXEWJLV2B7LW8AVK7Q,02-450-9321,6:00,18:00,127.0843848,37.54784801
광진구,축구장,서울어린이대공원 인조잔디축구장 11월 토일공휴일(야간),서울어린이대공원 잔디축구장,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231020152409771732,2023-10-20 0:00:00,2023-11-30 0:00:00,2023-10-23 10:00:00,2023-11-26 11:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16977831279212U6P4KY71SNTRJNVHZOSYQZI9,02-450-9321,18:00,22:00,127.0843848,37.54784801
동대문구,체육관,2023 동대문구 체육관(대체육관),동대문구 체육관(대체육관),제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230330173318102901,2023-01-01 0:00:00,2023-12-31 0:00:00,2023-03-30 9:00:00,2023-12-29 6:12:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16801657667635YPI5WZHQ7YQSJ0UMG4HRR0O8,02-2247-9613,6:00,18:00,127.0639528,37.57228866
송파구,골프장,잠실파크골프장,잠실파크골프장,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S220325100057463252,2023-03-01 0:00:00,2023-11-30 0:00:00,2023-10-26 13:30:00,2023-10-29 6:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1648170276151B34LT1PWOL04F73PEWEL9PZ1Z,02-2240-8763,9:00,17:00,127.07662,37.51348
구로구,축구장,[평일주간] 2023년 고척스카이돔 야외 축구장(4분기),고척스카이돔,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230921132932771973,2023-09-24 0:00:00,2023-11-30 0:00:00,2023-10-25 10:00:00,2023-11-28 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695270716040N71YZL9UFBS8XQB98CIG4D8EX,02-2128-2352,8:00,18:00,126.8669,37.49683
구로구,풋살장,[평일주간] 2023년 고척스카이돔 풋살구장(공통) (4분기),고척스카이돔,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230921133749408294,2023-09-24 0:00:00,2023-11-30 0:00:00,2023-10-25 10:00:00,2023-11-28 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695271210899CSRF4JMU5O180C7YXBSQBTZSF,02-2128-2352,8:00,18:00,126.8669,37.49683
구로구,축구장,[평일새벽.야간] 2023년 고척스카이돔 야외 축구장(4분기),고척스카이돔,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230921134927681712,2023-09-24 0:00:00,2023-11-30 0:00:00,2023-10-25 10:00:00,2023-11-28 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695271880357SX8FJSEIGKXFMIQTGFEVWICLZ,02-2128-2352,6:00,22:00,126.8669,37.49683
구로구,풋살장,[평일새벽.야간] 2023년 고척스카이돔 풋살구장(공통) (4분기),고척스카이돔,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230921135649547202,2023-09-24 0:00:00,2023-11-30 0:00:00,2023-10-25 10:00:00,2023-11-28 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695272327599USN7KEDJOZYQR73JD8XQMTB6W,02-2128-2352,6:00,22:00,126.8669,37.49683
구로구,축구장,[휴일주간] 2023년 고척스카이돔 야외 축구장(4분기),고척스카이돔,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230921140742777427,2023-09-24 0:00:00,2023-11-30 0:00:00,2023-10-25 10:00:00,2023-11-28 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695272980753EB4Y7WYFGARFBM8UFDI2W3IIY,02-2128-2352,8:00,18:00,126.8669,37.49683
구로구,풋살장,[휴일주간] 2023년 고척스카이돔 풋살구장(공통) (4분기),고척스카이돔,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230921141810533719,2023-09-24 0:00:00,2023-11-30 0:00:00,2023-10-25 10:00:00,2023-11-28 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695273537092TL26SVF1N5YY9AXRJFRFS6PDO,02-2128-2352,8:00,18:00,126.8669,37.49683
구로구,축구장,[휴일새벽.야간] 2023년 고척스카이돔 야외 축구장(4분기),고척스카이돔,제한없음,유료,예약마감,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230921142920088882,2023-09-24 0:00:00,2023-11-30 0:00:00,2023-10-25 10:00:00,2023-11-28 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16952742037619NKFFKFWN664NWTEL4O1LSFJH,02-2128-2352,6:00,22:00,126.8669,37.49683
구로구,풋살장,[휴일새벽.야간] 2023년 고척스카이돔 풋살구장(공통) (4분기),고척스카이돔,제한없음,유료,접수중,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230921143604707347,2023-09-24 0:00:00,2023-11-30 0:00:00,2023-10-25 10:00:00,2023-11-28 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1695274610319OZM16I62XLOL59URMSZO6UKMT,02-2128-2352,6:00,22:00,126.8669,37.49683
양천구,야구장,"신월 야구장(주간, 야간)",신월야구공원,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230206174216600279,2023-03-01 0:00:00,2023-11-30 0:00:00,2023-03-01 2:01:00,2023-03-09 12:03:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1675673027830E88JKXD7POZBZ1IKASZAJZ82O,02-2699-6406,15:00,18:00,126.8326542,37.52648878
양천구,야구장,신월 야구장( 선착순),신월야구공원,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230515110402458888,2023-02-01 0:00:00,2023-11-30 0:00:00,2023-09-20 10:00:00,2023-09-20 2:09:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1686809524234CM39RAV5N19333N9772AZCDNH,02-2699-6407,9:00,17:50,126.8326542,37.52648878
양천구,야구장,"신월야구공원(주간,평일)",신월야구공원,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230530140409091019,2023-02-01 0:00:00,2023-12-31 0:00:00,2023-10-06 10:00:00,2023-10-11 6:10:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1691659824855SOPW0ANS7F0FPI4Z2N857I6BH,02-2699-6407,9:00,17:50,126.8326542,37.52648878
양천구,야구장,"신월야구공원(주간,야간)",신월야구공원,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230530144148638105,2023-02-01 0:00:00,2023-12-31 0:00:00,2023-08-17 10:00:00,2023-08-21 6:08:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1691643506086J8TMGV2JLYU2JH31HGWEVGWHQ,02-2699-6407,9:00,17:50,126.8326542,37.52648878
양천구,야구장,"신월야구공원 (주간,야간)",신월야구공원,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S230628093711066436,2023-07-01 0:00:00,2023-12-31 0:00:00,2023-07-03 9:00:00,2023-07-07 6:07:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1687912630202WRAXF2P1VGAB9QK5FWVKD5W4V,02-2699-6406,9:00,17:50,126.8326542,37.52648878
양천구,야구장,신월 야구장( 선착순),신월야구공원,제한없음,유료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231017124548508750,2023-11-14 0:00:00,2023-11-29 0:00:00,2023-11-14 16:00:00,2023-11-14 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16975143475802ZA0DO2HNOPIB5O0ARK1Y9QYN,02-2699-6406,9:00,17:50,126.8326542,37.52648878
양천구,야구장,"신월 야구장(주간, 야간)",신월야구공원,제한없음,무료,접수종료,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231106160208746141,2023-03-01 0:00:00,2023-11-30 0:00:00,2023-11-06 9:00:00,2023-11-10 6:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1699254127882RJC4ASV5TJBQ5WV9A51GV07F3,02-2699-6406,9:00,17:50,126.8326542,37.52648878
서초구,배드민턴장,반포종합운동장 배드민턴 / 1번 코트 / 23년 11월 / 평일(주간) / 07시~18시,반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015142536771373,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16973477986888R88S9BHCNPOCE2CQDW2JJH9X,02-2155-6214,7:00,18:00,126.9942641,37.50053935
서초구,배드민턴장,반포종합운동장 배드민턴 / 1번 코트 / 23년 11월 / 평일(야간) / 19시~20시,반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015144904435318,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16973489696075QMS8JJ5RZ1WHF8HQ4E2ZVLB1,02-2155-6214,19:00,20:00,126.9942641,37.50053935
서초구,배드민턴장,"반포종합운동장 배드민턴 / 1번 코트 / 23년 11월 / 주말, 공휴일(주간) / 07시~18시 ",반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015145200895485,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697349144320JD03FHGLK3GO7PCI3GT09G9NL,02-2155-6214,11:00,18:00,126.9942641,37.50053935
서초구,배드민턴장,"반포종합운동장 배드민턴 / 1번 코트/ 23년 11월 / 주말, 공휴일(야간) / 19시~22시",반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015145600011331,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=169734937881089Q07LWHTHLOTT4MKP51IMMFP,02-2155-6214,19:00,22:00,126.9942641,37.50053935
서초구,배드민턴장,반포종합운동장 배드민턴 / 2번 코트 / 23년 11월 / 평일(주간) / 07시~18시,반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015145934303125,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697349592873GU42A9GJJ70H24U03AVV8X184,02-2155-6214,7:00,18:00,126.9942641,37.50053935
서초구,배드민턴장,"반포종합운동장 배드민턴 / 2번 코트 / 23년 11월 / 주말, 공휴일(주간) / 07시~18시 ",반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015150601842508,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697349981996XT14NEK8XOZ5UZJU26IQ4GJY5,02-2155-6214,7:00,18:00,126.9942641,37.50053935
서초구,배드민턴장,"반포종합운동장 배드민턴 / 2번 코트/ 23년 11월 / 주말, 공휴일(야간) / 19시~22시",반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015151138401769,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=169735031489056JZ6BEUVHP3TLEAWW49NPCCL,02-2155-6214,19:00,22:00,126.9942641,37.50053935
서초구,배드민턴장,반포종합운동장 배드민턴 / 3번 코트 / 23년 11월 / 평일(주간) / 07시~18시,반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015151444117018,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697350506901S03314U62AMZSKMK95BS8JP31,02-2155-6214,7:00,18:00,126.9942641,37.50053935
서초구,배드민턴장,반포종합운동장 배드민턴 / 3번 코트 / 23년 11월 / 평일(야간) / 19시~22시,반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015152016961179,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697350832932OR5VQGP3OW40J4PO3329GJANB,02-2155-6214,19:00,22:00,126.9942641,37.50053935
서초구,배드민턴장,"반포종합운동장 배드민턴 / 3번 코트 / 23년 11월 / 주말, 공휴일(주간) / 07시~18시 ",반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015152318875315,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697351015405HXC9VAB1CAUGE46EMEB933RDI,02-2155-6214,7:00,18:00,126.9942641,37.50053935
서초구,배드민턴장,"반포종합운동장 배드민턴 / 3번 코트/ 23년 11월 / 주말, 공휴일(야간) / 19시~22시",반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015152654575936,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697351230825QVAJ8MHHRCMEVNWKJ3WVGT956,02-2155-6214,19:00,22:00,126.9942641,37.50053935
서초구,배드민턴장,반포종합운동장 배드민턴 / 4번 코트 / 23년 11월 / 평일(주간) / 07시~18시,반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015153703493758,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697351840434U0ZQKNAR76LAETIC4EU7MABLE,02-2155-6214,7:00,18:00,126.9942641,37.50053935
서초구,배드민턴장,"반포종합운동장 배드민턴 / 4번 코트 / 23년 11월 / 주말, 공휴일(주간) / 07시~18시 ",반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015154122474578,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=16973521134578PJOIIQLD3KEH6PEJ7VTPDQZF,02-2155-6214,7:00,18:00,126.9942641,37.50053935
서초구,배드민턴장,"반포종합운동장 배드민턴 / 4번 코트/ 23년 11월 / 주말, 공휴일(야간) / 19시~22시",반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015154443246028,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697352298710Z8TZX7H4PU0VXO4SHPICHLFPW,02-2155-6214,19:00,22:00,126.9942641,37.50053935
서초구,배드민턴장,반포종합운동장 배드민턴 / 5번 코트 / 23년 11월 / 평일(주간) / 07시~18시,반포종합운동장>배드민턴장,제한없음,유료,예약일시중지,https://yeyak.seoul.go.kr/web/reservation/selectReservView.do?rsv_svc_id=S231015154713430697,2023-10-15 0:00:00,2023-11-30 0:00:00,2023-10-18 10:00:00,2023-11-30 10:11:00,https://yeyak.seoul.go.kr/web/common/file/FileDown.do?file_id=1697352514972AXRYVKR7YZP066PJIUPAPPYVP,02-2155-6214,7:00,18:00,126.9942641,37.50053935
